brand,model,year,vehicle_age,mileage_km,fuel_type,seller_type,transmission,owner_type,price,price_currency
Maruti,Maruti Zen LXI,2003,23,60000,Petrol,Individual,Manual,Fourth & Above Owner,70000,INR
Maruti,Maruti Zen LXI,2005,21,90000,Petrol,Individual,Manual,Second Owner,90000,INR
Maruti,Maruti Zen LXI,2006,20,70000,Petrol,Individual,Manual,First Owner,80000,INR
Maruti,Maruti Zen LXi - BS III,2005,21,34000,Petrol,Dealer,Manual,First Owner,125000,INR
Maruti,Maruti Zen LXi BSII,2002,24,80000,Petrol,Individual,Manual,Second Owner,60000,INR
Maruti,Maruti Zen VX,2001,25,86000,Petrol,Individual,Manual,Second Owner,85000,INR
Maruti,Maruti Zen VXI,2000,26,120000,Petrol,Individual,Manual,First Owner,100000,INR
Maruti,Maruti Zen VXI,2006,20,77000,Petrol,Individual,Manual,Second Owner,120000,INR
Maruti,Maruti Zen VXi - BS III,2004,22,80000,Petrol,Individual,Manual,First Owner,79000,INR
Maruti,Maruti Zen VXi - BS III,2004,22,110000,Petrol,Individual,Manual,Second Owner,121000,INR
Mercedes-Benz,Mercedes-Benz B Class B180 Sports,2013,13,40000,Petrol,Individual,Automatic,Second Owner,1100000,INR
Mercedes-Benz,Mercedes-Benz E-Class 220 CDI,2001,25,100000,Diesel,Individual,Manual,Second Owner,350000,INR
Mercedes-Benz,Mercedes-Benz E-Class 230,1998,28,35000,Petrol,Individual,Automatic,Second Owner,1000000,INR
Mercedes-Benz,Mercedes-Benz E-Class 280 CDI,2007,19,76731,Diesel,Dealer,Automatic,First Owner,900000,INR
Mercedes-Benz,Mercedes-Benz E-Class 280 CDI Elegance,2008,18,98600,Diesel,Dealer,Automatic,First Owner,795000,INR
Mercedes-Benz,Mercedes-Benz E-Class E 200 CGI Elegance,2010,16,119000,Petrol,Dealer,Automatic,First Owner,850000,INR
Mercedes-Benz,Mercedes-Benz E-Class E250 CDI Blue Efficiency,2012,14,35000,Diesel,Individual,Automatic,First Owner,2500000,INR
Mercedes-Benz,Mercedes-Benz E-Class E250 CDI Elegance,2011,15,49600,Diesel,Dealer,Automatic,First Owner,999000,INR
Mercedes-Benz,Mercedes-Benz E-Class E250 Edition E,2013,13,81000,Diesel,Dealer,Automatic,First Owner,1451000,INR
Mercedes-Benz,Mercedes-Benz M-Class ML 350 CDI,2014,12,79500,Diesel,Individual,Automatic,Second Owner,2500000,INR
Mercedes-Benz,Mercedes-Benz New C-Class 200 CDI Classic,2007,19,101849,Diesel,Dealer,Manual,Second Owner,699000,INR
Mercedes-Benz,Mercedes-Benz New C-Class 220 CDI AT,2013,13,59000,Diesel,Dealer,Automatic,First Owner,1425000,INR
Mercedes-Benz,Mercedes-Benz New C-Class 220 CDI AT,2013,13,35000,Diesel,Individual,Automatic,First Owner,1500000,INR
Mercedes-Benz,Mercedes-Benz New C-Class C 220 CDI Avantgarde,2012,14,33800,Diesel,Dealer,Automatic,Second Owner,1375000,INR
Mercedes-Benz,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2013,13,15000,Diesel,Individual,Automatic,First Owner,2000000,INR
Mercedes-Benz,Mercedes-Benz New C-Class C 220 CDI Grand Edition,2014,12,46000,Diesel,Individual,Automatic,First Owner,2490000,INR
Mitsubishi,Mitsubishi Montero 3.2 MT,2007,19,180000,Diesel,Individual,Manual,First Owner,750000,INR
Mitsubishi,Mitsubishi Outlander 2.4,2012,14,140000,Petrol,Individual,Automatic,First Owner,525000,INR
Mitsubishi,Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,2011,15,120000,Diesel,Individual,Manual,First Owner,825000,INR
Mitsubishi,Mitsubishi Pajero Sport 4X4,2012,14,167870,Diesel,Dealer,Manual,Second Owner,1025000,INR
Mitsubishi,Mitsubishi Pajero Sport 4X4,2012,14,120000,Diesel,Individual,Manual,Second Owner,1090000,INR
Nissan,Nissan Evalia XV,2014,12,28245,Diesel,Dealer,Manual,First Owner,650000,INR
Nissan,Nissan Kicks XL D BSIV,2019,7,4000,Diesel,Individual,Manual,First Owner,1100000,INR
Nissan,Nissan Kicks XV Premium D BSIV,2019,7,15000,Diesel,Individual,Manual,First Owner,1350000,INR
Nissan,Nissan Micra Active XV,2014,12,63840,Petrol,Dealer,Manual,First Owner,280000,INR
Nissan,Nissan Micra Active XV,2017,9,16267,Petrol,Dealer,Manual,First Owner,434999,INR
Nissan,Nissan Micra Active XV Petrol,2017,9,30000,Petrol,Individual,Manual,First Owner,399000,INR
Nissan,Nissan Micra Active XV S,2013,13,30000,Petrol,Individual,Manual,First Owner,164000,INR
Nissan,Nissan Micra Diesel XV,2011,15,120000,Diesel,Individual,Manual,Second Owner,199000,INR
Nissan,Nissan Micra Diesel XV,2011,15,62601,Diesel,Dealer,Manual,Second Owner,277000,INR
Nissan,Nissan Micra Diesel XV,2013,13,90000,Diesel,Individual,Manual,First Owner,300000,INR
Nissan,Nissan Micra Diesel XV Premium,2011,15,90000,Diesel,Individual,Manual,Second Owner,138000,INR
Nissan,Nissan Micra Diesel XV Premium,2011,15,120000,Diesel,Individual,Manual,First Owner,160000,INR
Nissan,Nissan Micra Diesel XV Premium,2013,13,13770,Diesel,Individual,Manual,First Owner,210000,INR
Nissan,Nissan Micra Diesel XV Primo,2012,14,129000,Diesel,Individual,Manual,First Owner,225000,INR
Nissan,Nissan Micra XL,2011,15,40000,Petrol,Individual,Manual,Second Owner,275000,INR
Nissan,Nissan Micra XL,2013,13,28740,Petrol,Individual,Manual,First Owner,363000,INR
Nissan,Nissan Micra XL,2014,12,40000,Petrol,Individual,Manual,Second Owner,210000,INR
Nissan,Nissan Micra XL,2016,10,33000,Petrol,Individual,Manual,Second Owner,440000,INR
Nissan,Nissan Micra XL,2017,9,48965,Petrol,Dealer,Manual,First Owner,415000,INR
Nissan,Nissan Micra XL CVT,2015,11,40000,Petrol,Individual,Automatic,Second Owner,434999,INR
Nissan,Nissan Sunny Diesel XL,2012,14,110000,Diesel,Individual,Manual,First Owner,300000,INR
Nissan,Nissan Sunny Diesel XL,2013,13,90000,Diesel,Individual,Manual,Second Owner,220000,INR
Nissan,Nissan Sunny Diesel XV,2012,14,170000,Diesel,Individual,Manual,First Owner,300000,INR
Nissan,Nissan Sunny Diesel XV,2013,13,80000,Diesel,Individual,Manual,First Owner,450000,INR
Nissan,Nissan Sunny Diesel XV,2013,13,105000,Diesel,Individual,Manual,First Owner,325000,INR
Nissan,Nissan Sunny XL,2012,14,40000,Petrol,Individual,Manual,First Owner,350000,INR
Nissan,Nissan Sunny XL,2012,14,80000,Petrol,Individual,Manual,Second Owner,300000,INR
Nissan,Nissan Sunny XL,2012,14,110000,Petrol,Individual,Manual,Second Owner,290000,INR
Nissan,Nissan Sunny XL,2012,14,70000,Petrol,Individual,Manual,Third Owner,250000,INR
Nissan,Nissan Sunny XL,2016,10,19495,Petrol,Dealer,Manual,First Owner,600000,INR
Nissan,Nissan Sunny XL D,2013,13,78000,Diesel,Dealer,Manual,First Owner,225000,INR
Nissan,Nissan Sunny XL D,2018,8,70000,Diesel,Individual,Manual,First Owner,500000,INR
Nissan,Nissan Sunny XV D Premium Leather,2015,11,50000,Diesel,Individual,Manual,First Owner,450000,INR
Nissan,Nissan Terrano XE 85 PS,2013,13,120000,Diesel,Individual,Manual,First Owner,500000,INR
Nissan,Nissan Terrano XE D,2015,11,65000,Diesel,Dealer,Manual,First Owner,590000,INR
Nissan,Nissan Terrano XL,2014,12,76000,Petrol,Individual,Manual,Second Owner,650000,INR
Nissan,Nissan Terrano XL 110 PS,2013,13,80000,Diesel,Individual,Manual,First Owner,600000,INR
Nissan,Nissan Terrano XL 110 PS,2014,12,136906,Diesel,Individual,Manual,First Owner,425000,INR
Nissan,Nissan Terrano XL 110 PS,2014,12,120000,Diesel,Individual,Manual,Third Owner,500000,INR
Nissan,Nissan Terrano XL 85 PS,2014,12,27000,Diesel,Dealer,Manual,First Owner,600000,INR
Nissan,Nissan Terrano XL 85 PS,2014,12,82000,Diesel,Individual,Manual,First Owner,500000,INR
Nissan,Nissan Terrano XL 85 PS,2016,10,100000,Diesel,Individual,Manual,Second Owner,525000,INR
Nissan,Nissan Terrano XL 85 PS,2016,10,105000,Diesel,Individual,Manual,Second Owner,525000,INR
Nissan,Nissan Terrano XL P,2017,9,30000,Petrol,Individual,Manual,First Owner,844999,INR
Nissan,Nissan Terrano XL Plus 85 PS,2014,12,80000,Diesel,Individual,Manual,Second Owner,550000,INR
Nissan,Nissan Terrano XL Plus 85 PS,2015,11,55000,Diesel,Dealer,Manual,First Owner,530000,INR
Nissan,Nissan Terrano XL Plus 85 PS,2015,11,100000,Diesel,Individual,Manual,First Owner,451000,INR
Nissan,Nissan Terrano XL Plus 85 PS,2015,11,70000,Diesel,Individual,Manual,First Owner,490000,INR
Nissan,Nissan Terrano XL Plus ICC WT20 SE,2016,10,60000,Diesel,Individual,Manual,First Owner,1000000,INR
Nissan,Nissan Terrano XV Premium 110 PS,2013,13,80000,Diesel,Individual,Manual,First Owner,750000,INR
Nissan,Nissan Terrano XV Premium 110 PS,2014,12,110000,Diesel,Individual,Manual,Second Owner,550000,INR
Nissan,Nissan X-Trail SLX MT,2010,16,110000,Diesel,Individual,Manual,Second Owner,600000,INR
OpelCorsa,OpelCorsa 1.6Gls,2004,22,73000,Petrol,Individual,Manual,Fourth & Above Owner,142000,INR
Renault,Renault Captur 1.5 Diesel RXT,2017,9,13500,Diesel,Individual,Manual,First Owner,825000,INR
Renault,Renault Captur 1.5 Diesel RXT Mono,2018,8,40000,Diesel,Individual,Manual,First Owner,1000000,INR
Renault,Renault Duster 110PS Diesel RxL,2014,12,65000,Diesel,Dealer,Manual,First Owner,525000,INR
Renault,Renault Duster 110PS Diesel RxL,2015,11,15000,Diesel,Individual,Manual,First Owner,800000,INR
Renault,Renault Duster 110PS Diesel RxL,2015,11,41123,Diesel,Dealer,Manual,First Owner,465000,INR
Renault,Renault Duster 110PS Diesel RxZ,2012,14,110000,Diesel,Individual,Manual,Second Owner,434999,INR
Renault,Renault Duster 110PS Diesel RxZ,2012,14,110000,Diesel,Individual,Manual,Second Owner,350000,INR
Renault,Renault Duster 110PS Diesel RxZ,2012,14,100000,Diesel,Individual,Manual,First Owner,490000,INR
Renault,Renault Duster 110PS Diesel RxZ,2013,13,90000,Diesel,Individual,Manual,Second Owner,320000,INR
Renault,Renault Duster 110PS Diesel RxZ,2013,13,120000,Diesel,Individual,Manual,First Owner,450000,INR
Renault,Renault Duster 110PS Diesel RxZ,2013,13,120000,Diesel,Individual,Manual,First Owner,650000,INR
Renault,Renault Duster 110PS Diesel RxZ,2013,13,88473,Diesel,Dealer,Manual,First Owner,509999,INR
Renault,Renault Duster 110PS Diesel RxZ,2017,9,50000,Diesel,Individual,Manual,First Owner,800000,INR
Renault,Renault Duster 110PS Diesel RxZ AWD,2017,9,60000,Diesel,Individual,Manual,First Owner,700000,INR
Renault,Renault Duster 110PS Diesel RxZ Plus,2012,14,70000,Diesel,Individual,Manual,Second Owner,370000,INR
Renault,Renault Duster 85PS Diesel RxE,2013,13,75976,Diesel,Dealer,Manual,Second Owner,400000,INR
Renault,Renault Duster 85PS Diesel RxE,2013,13,73000,Diesel,Dealer,Manual,First Owner,450000,INR
Renault,Renault Duster 85PS Diesel RxE,2013,13,170000,Diesel,Dealer,Manual,First Owner,425000,INR
Renault,Renault Duster 85PS Diesel RxE,2014,12,58231,Diesel,Dealer,Manual,First Owner,550000,INR
Renault,Renault Duster 85PS Diesel RxE,2016,10,40000,Diesel,Individual,Manual,First Owner,500000,INR
Renault,Renault Duster 85PS Diesel RxL,2013,13,1000,Diesel,Dealer,Manual,Second Owner,450000,INR
Renault,Renault Duster 85PS Diesel RxL,2013,13,80000,Diesel,Individual,Manual,Second Owner,385000,INR
Renault,Renault Duster 85PS Diesel RxL,2014,12,120000,Diesel,Individual,Manual,First Owner,400000,INR
Renault,Renault Duster 85PS Diesel RxL,2015,11,100000,Diesel,Individual,Manual,First Owner,650000,INR
Renault,Renault Duster 85PS Diesel RxL,2016,10,160000,Diesel,Individual,Manual,First Owner,700000,INR
Renault,Renault Duster 85PS Diesel RxL,2017,9,32000,Diesel,Individual,Manual,Second Owner,610000,INR
Renault,Renault Duster 85PS Diesel RxL Optional,2012,14,160000,Diesel,Individual,Manual,First Owner,450000,INR
Renault,Renault Duster 85PS Diesel RxL Optional,2012,14,150000,Diesel,Individual,Manual,First Owner,375000,INR
Renault,Renault Duster 85PS Diesel RxL Optional,2013,13,120000,Diesel,Individual,Manual,First Owner,600000,INR
Renault,Renault Duster 85PS Diesel RxL Optional,2013,13,190000,Diesel,Individual,Manual,Second Owner,500000,INR
Renault,Renault Duster 85PS Diesel RxL Optional,2013,13,70000,Diesel,Individual,Manual,Third Owner,430000,INR
Renault,Renault Duster 85PS Diesel RxL Optional,2013,13,75000,Diesel,Individual,Manual,Second Owner,550000,INR
Renault,Renault Duster 85PS Diesel RxL Optional,2013,13,45000,Diesel,Individual,Manual,First Owner,421000,INR
Renault,Renault Duster 85PS Diesel RxL Plus,2013,13,60000,Diesel,Individual,Manual,Second Owner,302000,INR
Renault,Renault Duster 85PS Diesel RxL Plus,2013,13,62668,Diesel,Dealer,Manual,First Owner,570000,INR
Renault,Renault Duster 85PS Diesel RxL Plus,2015,11,90000,Diesel,Individual,Manual,Second Owner,500000,INR
Renault,Renault Duster 85PS Diesel RxZ,2017,9,90000,Diesel,Individual,Manual,First Owner,600000,INR
Renault,Renault Duster Petrol RxL,2013,13,100000,Petrol,Individual,Manual,Second Owner,400000,INR
Renault,Renault Duster RXL AWD,2014,12,66569,Diesel,Dealer,Manual,First Owner,550000,INR
Renault,Renault Fluence 1.5,2012,14,90000,Diesel,Individual,Manual,First Owner,300000,INR
Renault,Renault Fluence 1.5,2013,13,60000,Diesel,Individual,Manual,First Owner,450000,INR
Renault,Renault KWID 1.0,2016,10,40000,Petrol,Individual,Manual,First Owner,265000,INR
Renault,Renault KWID 1.0,2017,9,55000,Petrol,Individual,Manual,First Owner,350000,INR
Renault,Renault KWID 1.0 RXL,2017,9,43000,Petrol,Individual,Manual,Second Owner,250000,INR
Renault,Renault KWID 1.0 RXL,2018,8,50852,Petrol,Individual,Manual,First Owner,300000,INR
Renault,Renault KWID 1.0 RXT Optional,2016,10,20000,Petrol,Individual,Manual,First Owner,350000,INR
Renault,Renault KWID 1.0 RXT Optional,2017,9,30000,Petrol,Individual,Manual,First Owner,390000,INR
Renault,Renault KWID 1.0 RXT Optional,2017,9,10000,Petrol,Individual,Manual,First Owner,350000,INR
Renault,Renault KWID 1.0 RXT Optional,2017,9,30300,Petrol,Individual,Manual,First Owner,300000,INR
Renault,Renault KWID 1.0 RXT Optional,2017,9,70000,Petrol,Individual,Manual,First Owner,300000,INR
Renault,Renault KWID 1.0 RXT Optional,2017,9,60000,Petrol,Individual,Manual,First Owner,400000,INR
Renault,Renault KWID 1.0 RXT Optional,2017,9,36000,Petrol,Individual,Manual,First Owner,280000,INR
Renault,Renault KWID 1.0 RXT Optional,2017,9,13000,Petrol,Individual,Manual,Second Owner,300000,INR
Renault,Renault KWID 1.0 RXT Optional,2018,8,35000,Petrol,Individual,Manual,First Owner,325000,INR
Renault,Renault KWID 1.0 RXT Optional,2018,8,10500,Petrol,Individual,Manual,First Owner,300000,INR
Renault,Renault KWID 1.0 RXT Optional,2018,8,10000,Petrol,Dealer,Manual,First Owner,370000,INR
Renault,Renault KWID 1.0 RXT Optional,2018,8,20000,Petrol,Individual,Manual,First Owner,300000,INR
Renault,Renault KWID 1.0 RXT Optional,2018,8,15000,Petrol,Individual,Manual,First Owner,360000,INR
Renault,Renault KWID 1.0 RXT Optional,2019,7,10000,Petrol,Individual,Manual,First Owner,400000,INR
Renault,Renault KWID AMT,2017,9,40000,Petrol,Individual,Automatic,First Owner,355000,INR
Renault,Renault KWID Climber 1.0 AMT,2017,9,20000,Petrol,Individual,Automatic,First Owner,300000,INR
Renault,Renault KWID Climber 1.0 AMT BSIV,2017,9,7658,Petrol,Dealer,Automatic,First Owner,350000,INR
Renault,Renault KWID Climber 1.0 MT Opt BSIV,2020,6,1000,Petrol,Dealer,Manual,Test Drive Car,541000,INR
Renault,Renault KWID RXE,2016,10,20000,Petrol,Individual,Manual,First Owner,300000,INR
Renault,Renault KWID RXE,2018,8,5550,Petrol,Individual,Manual,Second Owner,245000,INR
Renault,Renault KWID RXL,2016,10,60000,Petrol,Individual,Manual,Third Owner,220000,INR
Renault,Renault KWID RXL,2016,10,38000,Petrol,Individual,Manual,First Owner,229999,INR
Renault,Renault KWID RXL,2019,7,15000,Petrol,Individual,Manual,First Owner,300000,INR
Renault,Renault KWID RXL,2019,7,10000,Petrol,Individual,Manual,First Owner,375000,INR
Renault,Renault KWID RXL,2019,7,40000,Petrol,Individual,Manual,First Owner,265000,INR
Renault,Renault KWID RXL,2020,6,20000,Petrol,Individual,Manual,First Owner,300000,INR
Renault,Renault KWID RXL BSIV,2017,9,18500,Petrol,Dealer,Manual,First Owner,325000,INR
Renault,Renault KWID RXT,2015,11,14365,Petrol,Dealer,Manual,First Owner,275000,INR
Renault,Renault KWID RXT,2015,11,20969,Petrol,Dealer,Manual,First Owner,270000,INR
Renault,Renault KWID RXT,2015,11,50000,Petrol,Individual,Manual,First Owner,250000,INR
Renault,Renault KWID RXT,2016,10,25000,Petrol,Individual,Manual,First Owner,225000,INR
Renault,Renault KWID RXT,2016,10,70000,Petrol,Individual,Manual,Second Owner,240000,INR
Renault,Renault KWID RXT,2016,10,53000,Petrol,Individual,Manual,Second Owner,200000,INR
Renault,Renault KWID RXT,2016,10,40000,Petrol,Individual,Manual,First Owner,280000,INR
Renault,Renault KWID RXT,2016,10,60000,Petrol,Individual,Manual,Second Owner,270000,INR
Renault,Renault KWID RXT,2016,10,40000,Petrol,Individual,Manual,First Owner,300000,INR
Renault,Renault KWID RXT,2016,10,40000,Petrol,Individual,Manual,First Owner,225000,INR
Renault,Renault KWID RXT,2017,9,16000,Petrol,Individual,Manual,First Owner,315000,INR
Renault,Renault KWID RXT,2017,9,25000,Petrol,Individual,Manual,First Owner,350000,INR
Renault,Renault KWID RXT,2017,9,10000,Petrol,Individual,Manual,First Owner,300000,INR
Renault,Renault KWID RXT,2017,9,50000,Petrol,Individual,Manual,First Owner,280000,INR
Renault,Renault KWID RXT,2017,9,50000,Petrol,Individual,Manual,First Owner,240000,INR
Renault,Renault KWID RXT,2017,9,20000,Petrol,Individual,Manual,First Owner,220000,INR
Renault,Renault KWID RXT,2018,8,26500,Petrol,Individual,Manual,First Owner,360000,INR
Renault,Renault KWID RXT,2018,8,15000,Petrol,Individual,Manual,First Owner,310000,INR
Renault,Renault KWID RXT BSIV,2019,7,27000,Petrol,Individual,Manual,First Owner,250000,INR
Renault,Renault KWID RXT Optional,2016,10,25000,Petrol,Individual,Manual,First Owner,250000,INR
Renault,Renault KWID RXT Optional,2016,10,23000,Petrol,Individual,Manual,First Owner,280000,INR
Renault,Renault KWID RXT Optional,2016,10,70000,Petrol,Individual,Manual,Second Owner,240000,INR
Renault,Renault KWID RXT Optional,2016,10,30000,Petrol,Individual,Manual,First Owner,300000,INR
Renault,Renault KWID RXT Optional,2017,9,40000,Petrol,Individual,Manual,First Owner,270000,INR
Renault,Renault Koleos 2.0 Diesel,2012,14,80000,Diesel,Individual,Automatic,Second Owner,750000,INR
Renault,Renault Lodgy 85PS RxL,2015,11,35000,Diesel,Individual,Manual,First Owner,715000,INR
Renault,Renault Lodgy 85PS RxL,2015,11,60000,Diesel,Individual,Manual,First Owner,495000,INR
Renault,Renault Lodgy 85PS RxL,2017,9,60000,Diesel,Individual,Manual,First Owner,700000,INR
Renault,Renault Lodgy Stepway 85PS RXZ 8S,2017,9,40000,Diesel,Individual,Manual,First Owner,650000,INR
Renault,Renault Pulse RxL,2015,11,61585,Diesel,Trustmark Dealer,Manual,First Owner,390000,INR
Renault,Renault Pulse RxZ,2015,11,100000,Diesel,Individual,Manual,First Owner,420000,INR
Renault,Renault Pulse RxZ,2017,9,22000,Diesel,Dealer,Manual,First Owner,490000,INR
Renault,Renault Pulse RxZ Optional,2012,14,47000,Diesel,Dealer,Manual,First Owner,325000,INR
Renault,Renault Scala Diesel RxL,2013,13,38500,Diesel,Individual,Manual,First Owner,550000,INR
Renault,Renault Scala Diesel RxL,2014,12,35000,Diesel,Individual,Manual,First Owner,400000,INR
Renault,Renault Scala Diesel RxL,2015,11,60000,Diesel,Dealer,Manual,First Owner,370000,INR
Renault,Renault Scala RxL,2013,13,55000,Petrol,Dealer,Manual,First Owner,365000,INR
Renault,Renault Triber RXT BSIV,2019,7,10300,Petrol,Individual,Manual,First Owner,600000,INR
Skoda,Skoda Fabia 1.2 MPI Ambition Plus,2012,14,50000,Petrol,Individual,Manual,First Owner,300000,INR
Skoda,Skoda Fabia 1.2 TDI Active,2011,15,60000,Diesel,Individual,Manual,Second Owner,275000,INR
Skoda,Skoda Fabia 1.2L Diesel Ambiente,2010,16,87000,Diesel,Dealer,Manual,Second Owner,180000,INR
Skoda,Skoda Fabia 1.2L Diesel Ambiente,2010,16,150000,Diesel,Individual,Manual,First Owner,260000,INR
Skoda,Skoda Laura 1.9 TDI MT Ambiente,2009,17,100000,Diesel,Individual,Manual,Third Owner,200000,INR
Skoda,Skoda Laura 1.9 TDI MT Ambiente,2010,16,160000,Diesel,Individual,Manual,First Owner,360000,INR
Skoda,Skoda Laura Ambiente,2008,18,120000,Diesel,Individual,Manual,Third Owner,190000,INR
Skoda,Skoda Laura Ambiente 1.9 PD,2007,19,181000,Diesel,Individual,Manual,Fourth & Above Owner,175000,INR
Skoda,Skoda Laura Ambiente 2.0 TDI CR AT,2012,14,48500,Diesel,Individual,Automatic,Second Owner,450000,INR
Skoda,Skoda Laura Ambiente 2.0 TDI CR MT,2010,16,100000,Diesel,Individual,Manual,Second Owner,300000,INR
Skoda,Skoda Laura Ambiente 2.0 TDI CR MT,2012,14,52000,Diesel,Dealer,Manual,First Owner,385000,INR
Skoda,Skoda Laura Ambiente 2.0 TDI CR MT,2012,14,110000,Diesel,Individual,Manual,First Owner,400000,INR
Skoda,Skoda Laura Elegance 1.9 TDI  AT,2010,16,130000,Diesel,Individual,Automatic,Second Owner,400000,INR
Skoda,Skoda Laura Elegance 2.0 TDI CR AT,2019,7,105000,Diesel,Dealer,Automatic,First Owner,475000,INR
Skoda,Skoda Laura L n K 1.9 PD,2006,20,100000,Diesel,Individual,Manual,First Owner,350000,INR
Skoda,Skoda Laura L n K 1.9 PD,2006,20,75000,Diesel,Individual,Manual,Second Owner,500000,INR
Skoda,Skoda Laura L n K 1.9 PD,2008,18,144000,Diesel,Individual,Manual,Third Owner,180000,INR
Skoda,Skoda Octavia Ambiente 1.9 TDI MT,2002,24,116000,Diesel,Individual,Manual,Second Owner,90000,INR
Skoda,Skoda Octavia Classic 1.9 TDI MT,2004,22,120000,Diesel,Individual,Manual,Second Owner,120000,INR
Skoda,Skoda Octavia Elegance 2.0 TDI AT,2013,13,49000,Diesel,Dealer,Automatic,Second Owner,900000,INR
Skoda,Skoda Octavia Elegance 2.0 TDI AT,2014,12,135000,Diesel,Individual,Automatic,Third Owner,1200000,INR
Skoda,Skoda Rapid 1.5 TDI AT Ambition,2015,11,46957,Diesel,Dealer,Automatic,First Owner,599000,INR
Skoda,Skoda Rapid 1.5 TDI AT Ambition BSIV,2017,9,40000,Diesel,Individual,Automatic,First Owner,750000,INR
Skoda,Skoda Rapid 1.5 TDI AT Style BSIV,2017,9,82080,Diesel,Individual,Automatic,First Owner,860000,INR
Skoda,Skoda Rapid 1.5 TDI Ambition,2014,12,70000,Diesel,Individual,Manual,First Owner,360000,INR
Skoda,Skoda Rapid 1.5 TDI Ambition,2016,10,93000,Diesel,Individual,Manual,First Owner,700000,INR
Skoda,Skoda Rapid 1.5 TDI Ambition BSIV,2018,8,2650,Diesel,Dealer,Manual,First Owner,940000,INR
Skoda,Skoda Rapid 1.5 TDI Elegance,2014,12,120000,Diesel,Individual,Manual,Second Owner,450000,INR
Skoda,Skoda Rapid 1.6 MPI AT Ambition BSIV,2017,9,15000,Petrol,Individual,Automatic,First Owner,900000,INR
Skoda,Skoda Rapid 1.6 MPI AT Elegance Plus,2015,11,70000,Petrol,Individual,Automatic,First Owner,600000,INR
Skoda,Skoda Rapid 1.6 MPI Active,2012,14,52547,Petrol,Dealer,Manual,First Owner,269000,INR
Skoda,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,2015,11,23000,Petrol,Individual,Manual,First Owner,640000,INR
Skoda,Skoda Rapid 1.6 MPI Elegance,2012,14,90000,Petrol,Individual,Manual,First Owner,350000,INR
Skoda,Skoda Rapid 1.6 TDI Ambition,2013,13,120000,Diesel,Individual,Manual,Third Owner,210000,INR
Skoda,Skoda Rapid 1.6 TDI Elegance,2012,14,120000,Diesel,Individual,Manual,Second Owner,275000,INR
Skoda,Skoda Rapid 1.6 TDI PRESTIGE,2013,13,88000,Diesel,Individual,Manual,Second Owner,430000,INR
Skoda,Skoda Rapid Monte Carlo 1.6 MPI AT BSIV,2017,9,44500,Petrol,Individual,Automatic,First Owner,850000,INR
Skoda,Skoda Superb 1.8 TFSI MT,2010,16,80000,Petrol,Individual,Manual,First Owner,300000,INR
Skoda,Skoda Superb 1.8 TFSI MT,2010,16,80000,Petrol,Individual,Manual,Second Owner,400000,INR
Skoda,Skoda Superb 1.8 TSI,2013,13,61624,Petrol,Dealer,Automatic,Second Owner,599000,INR
Skoda,Skoda Superb Ambition 2.0 TDI CR AT,2011,15,130400,Diesel,Dealer,Automatic,Second Owner,450000,INR
Skoda,Skoda Superb Ambition 2.0 TDI CR AT,2013,13,88000,Diesel,Dealer,Automatic,First Owner,675000,INR
Skoda,Skoda Superb Elegance 2.0 TDI CR AT,2009,17,100000,Diesel,Individual,Automatic,Second Owner,355000,INR
Skoda,Skoda Superb Elegance 2.0 TDI CR AT,2011,15,73000,Diesel,Dealer,Automatic,First Owner,550000,INR
Skoda,Skoda Superb Elegance 2.0 TDI CR AT,2015,11,80000,Diesel,Individual,Automatic,Second Owner,1000000,INR
Skoda,Skoda Superb LK 1.8 TSI AT,2012,14,60000,Petrol,Dealer,Automatic,First Owner,650000,INR
Skoda,Skoda Yeti Ambition 4WD,2011,15,80000,Diesel,Individual,Manual,First Owner,350000,INR
Skoda,Skoda Yeti Ambition 4X2,2012,14,85000,Diesel,Individual,Manual,Second Owner,650000,INR
Tata,Tata Altroz XE,2020,6,5000,Petrol,Individual,Manual,First Owner,500000,INR
Tata,Tata Altroz XZ,2020,6,10000,Petrol,Individual,Manual,First Owner,830000,INR
Tata,Tata Aria Pleasure 4x2,2012,14,70000,Diesel,Individual,Manual,Second Owner,360000,INR
Tata,Tata Aria Pure LX 4x2,2014,12,90000,Diesel,Individual,Manual,Second Owner,495000,INR
Tata,Tata Bolt Quadrajet XE,2016,10,120000,Diesel,Individual,Manual,First Owner,250000,INR
Tata,Tata Bolt Quadrajet XE,2017,9,60000,Diesel,Individual,Manual,First Owner,340000,INR
Tata,Tata Bolt Revotron XE,2016,10,90000,Petrol,Individual,Manual,Second Owner,300000,INR
Tata,Tata Bolt Revotron XM,2015,11,30000,Petrol,Individual,Manual,First Owner,375000,INR
Tata,Tata Harrier XE,2020,6,1000,Diesel,Individual,Manual,First Owner,426000,INR
Tata,Tata Harrier XZ BSIV,2019,7,10000,Diesel,Individual,Manual,First Owner,1700000,INR
Tata,Tata Harrier XZ BSIV,2019,7,33000,Diesel,Individual,Manual,First Owner,1400000,INR
Tata,Tata Hexa XM,2017,9,30000,Diesel,Individual,Manual,First Owner,969999,INR
Tata,Tata Hexa XM,2017,9,50000,Diesel,Individual,Manual,First Owner,1000000,INR
